2.959865229861859e-31,7.379320420754012e-30,7.934469701436198e-30,-7.86946493029452e-30,-5.65143127574368e-29,-9.930754328480994e-29,-1.6931002271005362e-28,-2.0386911971795313e-28,-2.813128098582968e-28
1.0450816481983598e-30,-2.2590625626052583e-30,-1.2761517631979468e-29,-3.647232997679705e-29,-3.5688376910549324e-29,-1.6729581009923474e-29,-1.4191565808854112e-29,8.326716632048232e-30,1.3222505616998258e-28
-7.1630590095233415e-31,-3.411221465330422e-30,1.5259098536718497e-29,2.2368476658408459e-29,1.240185795127344e-29,-4.7502369649940336e-30,-1.5959955714673828e-30,7.025978850532691e-30,6.79128135219894e-29
-1.3668331022267128e-30,-7.025227156222894e-30,4.4439801408846744e-30,1.1278480597939378e-29,3.823079291282742e-29,6.599088716026716e-29,7.748857551275472e-29,1.2785593633733827e-28,2.330661721948955e-28
3.8573870862918354e-31,-4.779848278923585e-31,-7.470900446300371e-31,-3.542780028852444e-30,-8.710545116175897e-30,-2.615791865043188e-29,-1.2708809884305361e-29,-2.013632908265307e-29,-6.635989382509969e-30
-1.74893497874342e-31,5.565779487488123e-30,2.940031282165522e-29,7.491307939919647e-29,1.1930281852767628e-28,2.1636821639110627e-28,3.6670879397399995e-28,5.165984711618459e-28,5.869729824932867e-28
-2.194917140316466e-31,-3.0708730411137083e-30,-1.7479143740319318e-29,-9.818025329010012e-30,-1.6377213386548967e-29,-5.194473766605975e-29,-8.011731069394853e-29,-1.054161268774852e-28,-8.389903564434115e-29
-2.1947303419369764e-30,-2.1415637640778822e-30,-1.635741924004231e-29,-3.225660241316712e-29,-4.312715045924914e-29,-7.699244486515139e-29,-1.1246707646457758e-28,-1.3475799808692944e-28,-2.2484985377010653e-28
-5.649884963085847e-31,-2.5738089589321537e-30,-7.39789578549393e-30,2.2530453752219263e-30,-5.7561333183305724e-30,-2.6633490441800304e-29,-4.646639537257842e-30,3.482195573324709e-29,9.979868411282145e-29
-7.5813117779423e-31,5.531366562153081e-30,1.5503610857463662e-29,3.6375721226495556e-29,6.295073974134627e-29,8.570942340633536e-29,8.563849412820867e-29,5.68059075321764e-29,2.329420004408958e-29
1.8034478298155753e-30,8.428840750994148e-30,3.618998164364053e-29,6.27652274040784e-29,1.0694504953435601e-28,1.5920535442768525e-28,1.292959163611048e-28,1.2690039525341137e-28,1.4038408086391683e-28
9.073709215019274e-31,3.940064886200594e-30,1.7332148647201895e-29,2.5606594078019677e-29,2.3666699194308624e-29,-1.134328318221095e-29,-6.305077196740063e-29,-8.001161822943515e-29,-1.3012670365648659e-28
-5.691379185033648e-31,-3.367629730944095e-30,-1.554036746523871e-29,-2.298446748600115e-29,-4.04516903026556e-29,-5.977958533586994e-29,-8.760671846579007e-29,-1.2851112264262962e-28,-1.9912116885780947e-28
-5.092977469803498e-31,-2.762455598893952e-30,-2.886724671856931e-31,-4.200474696503509e-30,1.1253322949029196e-29,6.155994026610621e-31,-3.1273337717429234e-29,-1.3965358192879322e-28,-2.1870284108614738e-28
-6.047998885436504e-31,-4.975249784314924e-31,-1.3693970349865855e-29,-3.456295926043521e-29,-5.243230744464301e-29,-6.594826493491511e-29,-1.0661870118326122e-28,-1.4196846472665555e-28,-2.5743709006860117e-28
2.0954198716480767e-30,-3.513260582763933e-30,-2.513626477217063e-29,-6.693375133021265e-29,-1.0179921326761482e-28,-1.4557924488854105e-28,-1.5828052320872402e-28,-1.871039125866895e-28,-1.828952412363677e-28
-1.8972365695316287e-31,5.867035654509782e-30,9.705810903509277e-30,2.0266522018901645e-29,3.6252516387910447e-29,-8.241445278080503e-30,-3.8882888900825324e-29,-9.217481735075577e-29,-1.4517124848454274e-28
-1.9574345684924484e-31,7.244232678193171e-31,-1.3424951197204222e-29,-2.867559950780386e-29,-2.940230621173462e-29,-7.950244451813782e-29,-1.1999249707201088e-28,-1.9606892986471444e-28,-2.257065365983576e-28
-1.6327645193472086e-30,-6.356658362512717e-30,1.120601304873222e-30,-1.3507536791438088e-29,-5.827900116001107e-29,-9.947855065220311e-29,-1.7358148671585453e-28,-2.630098027007921e-28,-3.812469825491078e-28
7.133793391838115e-31,2.0248164433492588e-30,-2.7540249506449094e-30,-3.0621748053868274e-29,-4.767665959837278e-29,-8.71767030150655e-29,-1.020567102357022e-28,-1.0850714804987978e-28,-9.173705128771399e-29
5.906654172234976e-31,2.7532712997092525e-31,-5.5919256220477916e-30,-3.6506790620547973e-29,-1.1654377168816003e-28,-2.105478355483498e-28,-2.8186890195672114e-28,-3.6032612378281524e-28,-4.124864338262756e-28
-4.823746882357863e-31,6.0976841487279894e-30,1.4163928310312884e-29,4.2372325643654165e-29,3.6187696979807355e-29,3.270413723091508e-29,-2.2036782278323443e-30,1.0923261750150411e-30,-7.000081598613623e-30
1.2474143499882836e-30,-6.515885555940778e-30,-1.274964192511011e-29,-1.3161132890817987e-29,-2.3477951891781772e-29,-5.988630081269844e-29,-1.0879971797801227e-28,-1.253058476320111e-28,-1.6854908383175061e-28
4.6076259219233216e-30,4.58425630053231e-30,3.510684881428583e-29,4.568915750529993e-29,3.872064764449781e-29,1.7504843080384768e-29,5.877532494940426e-29,4.6265731932369576e-29,9.142748088162676e-29
7.547932373054041e-31,2.380022169151085e-30,4.5265891083979085e-30,3.299155969055006e-29,7.209780075326464e-29,1.207541199263505e-28,1.7631549416003643e-28,2.6343397051065687e-28,4.0278849695296564e-28
1.676354684023445e-30,9.209213200410338e-30,3.292647902222054e-29,5.909089763253771e-29,9.164662329284211e-29,1.0775820044456135e-28,2.216902890535911e-28,4.211617177167913e-28,6.789340316199648e-28
8.932335281958462e-31,-1.823635900597645e-30,-2.2232484661594443e-29,-5.847233232247541e-29,-1.3065421371686749e-28,-1.9956258845962502e-28,-2.915556273398669e-28,-3.720171349647091e-28,-4.601641297277191e-28
-1.6085891313392894e-30,1.971675958370783e-30,2.2966966036037537e-30,-5.0709202319089515e-30,-1.243225028990097e-30,-4.993978186200913e-30,-4.159539143276339e-31,-4.316657790580277e-29,-1.4097957684498902e-28
-1.7358289787409098e-31,5.823920735483473e-30,2.186738975303956e-29,3.497705969022666e-29,6.0623496728344e-29,6.63686552350536e-29,8.071431326251776e-29,5.431359498073282e-29,3.7142005503415e-29
-2.9561667433857797e-30,-7.639038889047407e-30,-1.367286585474737e-29,-1.8987664726249777e-29,-3.02268062891695e-29,-3.9571988872882067e-29,-4.097961949747562e-29,-3.3249508788367846e-29,-4.085338085457113e-30
8.28085907480167e-31,6.542623462452003e-30,3.131320179216263e-29,3.116649730087534e-29,2.1662436944708362e-29,-2.1227348305345253e-29,-5.78473865718544e-29,-6.854329563880014e-29,-1.3626035429745354e-28
5.6158254062662675e-31,-7.842378977047969e-31,1.5872470668063085e-29,2.4239980990676804e-29,1.8958376684149e-29,4.69609941862272e-29,8.698274743791036e-29,1.6078254047714124e-28,1.8959643514791517e-28
-1.1570705596515376e-30,6.0213777476549234e-30,2.3462513637026742e-29,2.792706844733497e-29,1.779365967901588e-29,-4.834211737260837e-31,9.176132145174321e-30,2.3309954740549348e-29,7.229447387180005e-29
-1.5806357808341427e-30,4.718480819809415e-30,2.1128907640258304e-29,2.3200624556880358e-29,5.265885680492105e-29,9.059151536748257e-29,1.4246901676268586e-28,2.190474664084452e-28,2.349875196044514e-28
-3.124742969625433e-32,-4.554237139482446e-30,-1.522594327613904e-29,-1.7444321827639687e-29,-2.048408756020668e-29,-3.28637085556253e-29,-4.052863781521262e-29,-4.2574170944563783e-29,-8.898500508955622e-29
-5.657119470952883e-32,-3.216552559412469e-30,-4.399728218268517e-30,-1.8728642234146303e-29,-4.0192296054678764e-29,-5.234260271001964e-29,-8.676231419304708e-29,-1.1538909878117248e-28,-1.462166001146059e-28
-3.1051190345553125e-31,1.4248231425558802e-31,-4.394403157931633e-30,-1.81846602583403e-30,6.91146996619262e-30,-1.1844045292239204e-29,-3.874611916736818e-29,-5.952765698436453e-29,-1.0829551743372194e-28
-2.800814425686455e-31,-1.4578933845709577e-30,-4.125752795704092e-30,-1.3901426519185514e-29,6.742043126368766e-30,2.9062715447745787e-29,3.211921320438783e-29,9.09950174847622e-30,3.732782613019039e-29
1.4833277044702744e-30,1.4271089196173721e-30,4.153910439718263e-31,1.6092942495681267e-30,3.9318344391388924e-30,9.497288964115533e-30,-2.0472361339256602e-29,-7.293164834248517e-29,-1.013074441556404e-28
2.2274948455705375e-30,5.676032840529699e-30,-3.522664504837449e-30,1.280819956010977e-30,-1.0070774958632221e-29,-1.68404980264926e-29,-1.5225403040928633e-29,-1.5757344041383345e-29,-7.536956094023738e-29
1.625573783322339e-31,6.775525629880572e-30,1.2452003122683305e-29,3.091116920922948e-29,4.9379145820737476e-29,3.490942938002863e-29,2.795526569470989e-29,3.8845748827814016e-30,6.842601713995816e-29
2.2750506420831953e-30,-4.054268898391054e-30,-1.210780255365103e-29,-1.6750939935090306e-29,-4.929125323396915e-29,-6.101961644667979e-29,-1.0486019439169661e-28,-1.3743917576035697e-28,-2.153942403875522e-28
1.3165424793441318e-30,1.680101359824292e-29,4.9488430930480886e-29,8.100227620705614e-29,1.0761050179846584e-28,8.473357661247944e-29,7.519130204697e-29,2.5209628270735144e-29,-1.992577813260895e-29
-3.327347184493954e-31,-4.802277228837111e-30,-2.422083822214698e-31,1.5190079314448406e-29,5.781308432772013e-29,1.2038898191868892e-28,1.6959665574906754e-28,1.6903207098761264e-28,1.0088669396405357e-28
-1.2903289499354142e-30,-1.6681066461771158e-30,-2.4146448601466476e-30,-1.5217630057917546e-29,-7.521666178669768e-31,1.694847806714332e-29,4.1537673802300377e-29,1.5619237513347724e-28,2.1418426560566068e-28
1.605846054058994e-30,4.924926368609591e-30,1.8521185140123116e-29,4.8521758730983786e-29,7.161444652770596e-29,1.1226720362265532e-28,1.5404762231132124e-28,2.056698702442866e-28,2.954321363704934e-28
2.2473160931387332e-30,1.1397104103502812e-29,2.3705000899471238e-29,3.8572022204103513e-29,4.2701650567887786e-29,7.087670236574638e-29,8.961412431421826e-29,1.3830835684855377e-28,1.7204730721473887e-28
1.455073124762585e-30,-9.565485587652453e-30,-1.353296222730158e-29,-2.96928213466254e-29,-1.9018135852031502e-29,-1.7268432905546334e-29,-5.776226603166031e-29,-1.1935394313805477e-28,-2.653445723779771e-28
-1.0700238457291505e-30,-7.016639690755077e-30,-1.6443467326129278e-29,-1.6280138242723282e-29,-4.231457674079687e-29,-7.629752682334724e-29,-1.5508919202638347e-28,-2.3213410113527764e-28,-3.8788241454792297e-28
2.161979282567318e-30,5.680091726294032e-30,8.425857260440611e-30,-1.1037333778748016e-29,-1.4025746779397956e-29,-5.469707568719452e-29,-9.286355568446784e-29,-1.6747757400834348e-28,-1.8047681908933456e-28
1.7458659142571462e-31,-2.3550017813451687e-30,2.7966496109186404e-32,2.4643155588442223e-29,3.705263063304546e-29,4.789470128741142e-29,4.0511280462442824e-29,-5.8503899198057484e-30,-8.863937943340258e-29
1.3131360210969875e-30,8.022968882829623e-31,1.430742793956525e-29,2.782656996420402e-29,6.015777089982253e-29,1.0685195558059003e-28,1.5953492964732084e-28,1.4621204824633625e-28,1.5907417164844356e-28
2.8679527141446833e-30,5.6765641689868e-31,-2.501662506787197e-30,-1.320859782752293e-29,-9.798483875063407e-30,8.038414031088525e-30,1.989184362404509e-29,2.742733366950793e-29,4.0758682348879203e-29
1.0871497559231121e-30,-1.8843018443158758e-30,1.1357520851416816e-29,2.2281965543986395e-29,3.273075778740825e-29,6.276288061064074e-29,9.202725066591448e-29,1.227846025550184e-28,1.840498380958512e-28
1.5115425708393866e-30,1.0790736889719766e-29,1.922011259587476e-29,1.3215405885149453e-29,3.755372474288233e-30,5.6856729416166616e-30,6.80035854098062e-29,1.8460446338133788e-28,2.9150432195532357e-28
-5.372557950146705e-31,6.2031399892528746e-30,1.8017076239662498e-29,4.3631958191012936e-29,7.238969767362302e-29,1.2889079756320657e-28,1.7059514254742633e-28,2.515503308912141e-28,3.939863379623291e-28
4.911621671406513e-30,9.681415453692955e-30,3.4778537148622405e-30,-2.659629586439536e-29,-1.8357412806922017e-29,-5.460564086330467e-29,-1.0145581223928424e-28,-1.446155032945014e-28,-3.0914401018231485e-28
-9.884163218045372e-31,2.3287911694149073e-30,2.383247670072563e-31,5.226837804382319e-30,2.3086576637296778e-29,4.541653144790818e-29,3.3889948239254225e-29,1.816181703141967e-29,-4.1169910821846835e-29
-2.8802185568067867e-30,-1.0123318404038219e-29,-1.398703415408472e-29,-4.180624819923272e-29,-5.631070003174412e-29,-7.675797771532571e-29,-1.0362145063537614e-28,-1.5090704361920705e-28,-2.3041059611250973e-28
-7.256257168295831e-31,-4.689345011494657e-30,-1.0332886178174725e-30,6.025737424621581e-30,3.795532924459098e-29,4.5863956119043034e-29,3.924614162599257e-29,2.095391023601895e-29,-6.14980849081684e-30
1.5926383045231383e-30,9.972142600649813e-30,1.4729597177642267e-29,3.282190005830931e-29,5.0113970061669646e-29,3.26981398031107e-29,-4.835635815570327e-30,-1.030449751057722e-28,-1.2891837031464438e-28
3.601560487428669e-31,6.330036804145799e-31,-1.473587572173096e-29,-2.2201576526128664e-29,-4.004715561245826e-29,-4.6820032723566695e-29,-6.344853071218639e-29,-9.41097911815253e-29,-6.2529560163504e-29
2.201290182516645e-30,-1.0155991346037604e-31,-1.0760900700477391e-29,-2.7023160839448146e-29,-3.04515184729942e-29,-3.0491838805358845e-29,-4.8995051726227105e-29,-6.800358574353279e-29,-1.5813922393433337e-28
-1.1682314455741776e-31,3.5202217488450804e-31,-3.468546464816818e-30,2.03732049390128e-29,2.4841479337470996e-29,1.0118132286628547e-29,1.470884326414717e-29,3.9754892365913423e-29,4.8541716094803777e-29
1.0554819417622452e-30,-1.5364991309550363e-30,-1.812175705078416e-30,-1.2615926790428041e-29,-3.4934861525378706e-29,-5.672383356505232e-29,-4.78935373914149e-29,-7.240376068492261e-29,-8.444140633039133e-29
9.210008041538615e-32,1.75479205689781e-30,2.1930770589910388e-29,5.241485442986856e-29,9.892785595818385e-29,1.3016649737633676e-28,1.234300214932314e-28,8.149390894998785e-29,3.6581491797165e-29
3.5925147329445e-30,1.4489667484103966e-29,3.7796497844209946e-29,7.03666900557596e-29,9.802664358141943e-29,1.2466236919401527e-28,1.9587369506960448e-28,2.446470033928078e-28,2.64406686068289e-28
1.5487336763747551e-30,1.2536656824211629e-29,4.7106758302844374e-29,7.974764205186701e-29,1.272805616753322e-28,2.3019242857145094e-28,3.292020450340062e-28,4.1388983478933485e-28,5.173702731230487e-28
8.405762697136554e-31,6.888901801145643e-30,-4.380642103897921e-30,-1.2036743490625917e-29,-2.3566386575983892e-29,-2.9664574285539915e-29,-2.719628363684009e-29,-1.5327195005330738e-29,-1.784568899232471e-29
6.52722860057522e-31,-3.242011096225321e-30,-9.231671074627547e-30,-1.8154618067518985e-29,-3.653632600753929e-29,-6.375482255933043e-29,-1.0750589228877106e-28,-1.6519228954485493e-28,-2.1179538834891667e-28
2.6117628259418024e-30,-7.150289392352315e-30,1.4423994873205735e-30,7.434163632393696e-30,2.3173563166415447e-29,3.6886490273985767e-29,7.387057350388092e-29,3.340249207525559e-29,-3.4401568673753775e-29
-2.5370994543539606e-31,4.822433373500121e-31,5.005132216686452e-30,1.2641853061015152e-29,1.7367520568482802e-29,4.6884348495353903e-29,4.848634275391488e-29,7.478531170418394e-29,1.4829081857153613e-28
1.1219738633912303e-30,7.46979042504021e-30,1.0374754240373924e-29,1.3591211717155112e-29,3.196089227234547e-29,-6.455628400163933e-31,-2.5645612722116146e-30,1.7074123381620946e-29,9.351888273291368e-29
4.0530161295048226e-30,8.312770573409654e-30,2.90934050092833e-29,3.251754457408866e-29,4.192197617465533e-29,1.0744277297158538e-28,1.4205863707226354e-28,2.4165543798531167e-28,2.7873008789799336e-28
1.713128749916411e-30,1.9390054809770422e-30,-5.153575748089615e-30,-2.025130417470035e-29,-5.637592012031648e-30,3.255246362657548e-29,4.7781345166096705e-29,1.0500694483680096e-28,1.9727633966873137e-28
9.56527047514261e-32,-2.1441078651774533e-30,-4.0284976568751335e-30,-3.816683599873611e-30,-3.2659895958692434e-30,-4.5460020488936695e-30,1.285316582172275e-29,-5.488449749973629e-30,1.9979975811327108e-29
3.0570590168541337e-31,-4.130186152299863e-30,-6.670907644329307e-30,-2.676392087446218e-29,-7.630579647448472e-29,-1.2874371305189089e-28,-1.843527622169081e-28,-2.652666953718285e-28,-3.355430899095376e-28
4.175668050160821e-31,2.0030355549007202e-31,1.0858905671495371e-29,-9.051880423243104e-30,-2.1219364876328673e-29,-1.1955675101577357e-29,-3.4732576654273514e-30,2.4484430455306617e-29,-1.7707898640910263e-29
1.0495121931120586e-30,-4.012275536301312e-31,-1.1667454675299724e-29,-1.3336241929960079e-31,-5.0302795353731064e-30,3.755824931933308e-30,-2.2716486363037728e-29,-4.747762334431526e-29,-5.423340300186482e-29
1.7591728556031566e-30,-4.137886073451622e-30,-5.378841295650105e-30,-2.3262621658633732e-29,-5.216775009178925e-29,-1.2666638056705574e-28,-2.394031106129231e-28,-3.6747402905121336e-28,-4.81199273542365e-28
3.0573322535531514e-30,1.7428784025075747e-29,3.175309528237714e-29,5.130490694761756e-29,5.259030577532385e-29,5.566505560496103e-29,9.258801281850253e-29,1.0565290264337467e-28,8.96706463450957e-29
